corporate_number,name,location,postal_code,status,update_date,founded_year
3012801021690,株式会社ＦＫＤファクトリ,東京都立川市曙町２丁目４２番２３号,1900012.0,,2022-07-04T00:00:00+09:00,2022
3012801021732,Ａｑｕａｃｒａｆｔ株式会社,東京都東大和市立野１丁目１８−１６にしきビル２０３,2070021.0,,2022-07-21T00:00:00+09:00,2022
3012805003198,一般社団法人Ｃｏ,東京都国立市東１丁目２０番地の１２ＹＭＣＡ一橋寮,1860002.0,,2023-05-15T00:00:00+09:00,2023
3013301046996,株式会社地域創生ホールディングス,東京都豊島区西池袋１丁目４番１０号,1710021.0,,2021-03-05T00:00:00+09:00,2021
3013301047499,株式会社ブンガネット,東京都豊島区池袋２丁目１３番４号,1710014.0,,2021-05-27T00:00:00+09:00,2021
3013301049710,株式会社サイダー,東京都豊島区東池袋３丁目１９−１０−１９０９,1700013.0,,2022-09-26T00:00:00+09:00,2022
3020001138000,アカウントエージェント株式会社,東京都中央区日本橋２丁目１番１７丹生ビル２階,1030027.0,,2021-09-27T00:00:00+09:00,2020
3030001139550,株式会社Ｅ　ｅｌｅｍｅｎｔ,東京都豊島区南池袋３丁目１６番８号８階,1710022.0,,2022-11-08T00:00:00+09:00,2020
3030001151407,Ｂ＆Ｔ株式会社,東京都北区上十条２丁目３０番４号,1140034.0,,2023-02-15T00:00:00+09:00,2022
3110001035304,アルムナイ株式会社,東京都渋谷区渋谷２丁目２４−２渋谷スクランブルスクエア３９Ｆ,1500002.0,,2021-03-16T00:00:00+09:00,2020
4010001197558,ネットワンネクスト株式会社,東京都千代田区丸の内２丁目７番２号ＪＰタワー,1000005.0,,2019-01-16T00:00:00+09:00,2019
4010001198754,首都圏コンサルタンツ株式会社,東京都中央区日本橋富沢町２番１号瀧ビル,1030006.0,,2023-04-13T00:00:00+09:00,2019
4010001201328,ナパソリューションズ株式会社,東京都中央区日本橋本町４丁目８番１５号,1030023.0,,2019-06-07T00:00:00+09:00,2019
4010001201352,株式会社ＳｙＷｅｌｌ,東京都千代田区丸の内３丁目２番２号丸の内二重橋ビル２階,1000005.0,,2019-06-18T00:00:00+09:00,2019
4010001203514,株式会社きゃっとにゃー,東京都千代田区外神田４丁目１４−１秋葉原ＵＤＸ４Ｆ・ＬＩＦＯＲＫ秋葉原Ｒ１５,1010021.0,,2023-02-02T00:00:00+09:00,2019
4010001203695,株式会社フェアワーク,東京都中央区月島１丁目１３番６号ウェルネス月島４階,1040052.0,,2019-09-09T00:00:00+09:00,2019
4010001204438,株式会社Ｄｒｏｏｔｓ,東京都中央区日本橋箱崎町２０−５ＶＯＲＴ箱崎３階,1030015.0,,2022-07-15T00:00:00+09:00,2019
4010001205122,ｉ　Ｌａｂｏ株式会社,東京都中央区銀座６丁目１３番９号ｂｉｚｃｕｂｅ,1040061.0,,2022-01-17T00:00:00+09:00,2019
4010001205873,株式会社エドテク,東京都中央区銀座７丁目１７番１３号銀座永谷ビル８階,1040061.0,,2021-08-16T00:00:00+09:00,2019
4010001206194,株式会社モルフォＡＩソリューションズ,東京都千代田区神田錦町２丁目２番１号,1010054.0,,2022-05-06T00:00:00+09:00,2019
4010001206517,株式会社レミング,東京都千代田区西神田２丁目４番１号東方學曾本館ビル,1010065.0,,2020-01-14T00:00:00+09:00,2020
4010001207218,ＩＣＨＩ　ＣＯＭＭＯＮＳ株式会社,東京都千代田区紀尾井町４番１号ニューオータニガーデンコート１２階,1020094.0,,2020-02-05T00:00:00+09:00,2020
4010001207309,株式会社読売Ｐａｌｅｔｔｅ,東京都千代田区富士見２丁目１番１２号,1020071.0,,2020-02-07T00:00:00+09:00,2020
4010001207845,株式会社Ｎ　ＰＬＡＴ,東京都港区赤坂２丁目１４−５Ｄａｉｗａ赤坂ビル７階−７１４,1070052.0,,2023-05-22T00:00:00+09:00,2020
4010001210790,ソフトブレーン株式会社,東京都中央区銀座６丁目１８番２号,1040061.0,,2022-08-29T00:00:00+09:00,2020
4010001211104,株式会社ＧＲＥＥＮ　ＦＯＲＥＳＴＥＲＳ,東京都千代田区平河町２丁目５番３ＮａｇａｔａｃｈｏＧＲＩＤ５Ｆ,1020093.0,,2023-01-30T00:00:00+09:00,2020
4010001211517,株式会社Ｔ．ＣＯＲＰＯＲＡＴＩＯＮ,東京都港区南青山２丁目２−１５,1070062.0,,2023-03-01T00:00:00+09:00,2020
4010001212696,株式会社理研数理,東京都千代田区九段南１丁目６番５号,1020074.0,,2022-12-15T00:00:00+09:00,2020
4010001213843,ジオテクノロジーズ株式会社,東京都文京区本駒込２丁目２８番８号,1130021.0,,2022-01-27T00:00:00+09:00,2020
4010001214288,ダイバージェンス株式会社,東京都中央区佃１丁目５番７号,1040051.0,,2020-12-08T00:00:00+09:00,2020
4010001214899,Ｂ２ＮＥＸＴ株式会社,東京都中央区銀座６丁目６番１号,1040061.0,,2021-01-08T00:00:00+09:00,2021
4010001218033,木下プランニング株式会社,東京都中央区日本橋蛎殻町１丁目３０番１２−２０５号,1030014.0,,2022-12-15T00:00:00+09:00,2021
4010001219667,株式会社プロップ・コーポレーション,東京都中央区新富１丁目１５番１４号,1040041.0,,2021-10-08T00:00:00+09:00,2021
4010001220328,株式会社ＨＣプロデュース,東京都千代田区大手町１丁目６−１大手町ビル１階、２階ＳＰＡＣＥＳ大手町,1000004.0,,2021-08-10T00:00:00+09:00,2021
4010001225046,ファクトリーラボ株式会社,東京都千代田区神田須田町１丁目２４番地３,1010041.0,,2022-03-08T00:00:00+09:00,2022
4010001225855,日本総合技術株式会社,東京都中央区八重洲２丁目２番１号東京ミッドタウン八重洲、八重洲セントラルタワー７階,1040028.0,,2023-06-12T00:00:00+09:00,2022
4010001226639,株式会社エウサピア,東京都千代田区九段南１丁目５番６号りそな九段ビル５ＦＫＳフロア,1020074.0,,2022-05-16T00:00:00+09:00,2022
4010001227612,株式会社みらい会計舎,東京都千代田区神田鍛冶町３丁目７番２１号天翔神田ビル３階,1010045.0,,2022-06-28T00:00:00+09:00,2022
4010001227851,株式会社ブロードリンク建設,東京都中央区日本橋室町４丁目３番１８号,1030022.0,,2022-07-12T00:00:00+09:00,2022
4010001229922,株式会社ＨＩＫＥ,東京都中央区銀座７丁目１６番１２号,1040061.0,,2022-10-11T00:00:00+09:00,2022
4010003029619,デロイトトーマツサイバー合同会社,東京都千代田区丸の内３丁目２番３号丸の内二重橋ビルディング,1000005.0,,2019-04-12T00:00:00+09:00,2019
4010003032242,合同会社大物理技術研究所,東京都千代田区九段南１丁目５番６号りそな九段ビル５階,1020074.0,,2023-05-23T00:00:00+09:00,2020
4010003034593,合同会社ＰＨサービス,東京都中央区新川１丁目２５番１６−９０４号,1040033.0,,2021-04-08T00:00:00+09:00,2021
4010003040212,デロイトトーマツスペースアンドセキュリティ合同会社,東京都千代田区丸の内３丁目２番３号丸の内二重橋ビルディング,1000005.0,,2023-04-06T00:00:00+09:00,2023
4010005033098,一般社団法人日本セキュリティ格付機構,東京都中央区銀座１丁目２２番１１号,1040061.0,,2021-03-22T00:00:00+09:00,2021
4010005033998,サイバー・フィジカル・エンジニアリング技術研究組合,東京都千代田区神田神保町２丁目１４朝日神保町プラザ１１０３号室,1010051.0,,2021-09-27T00:00:00+09:00,2021
4010005034286,ＳＡＫＵＲＡＯＦＦＩＣＥ社会保険労務士法人,東京都千代田区神田佐久間町３丁目９第三田中ビル１階,1010025.0,,2021-12-09T00:00:00+09:00,2021
4010401143277,株式会社エヌ・エフ・ラボラトリーズ,東京都千代田区大手町２丁目３番１号,1000004.0,,2022-07-14T00:00:00+09:00,2019
4010401143525,Ｓｃｒｕｍ　Ｉｎｃ．Ｊａｐａｎ株式会社,東京都港区虎ノ門２丁目１０番１号,1050001.0,,2019-11-06T00:00:00+09:00,2019
4010401143822,株式会社ＧＮＵＳ,東京都港区東新橋１丁目８番１号,1050021.0,,2021-12-02T00:00:00+09:00,2019
4010401144911,株式会社カナデル・パートナーズ,東京都港区芝４丁目１３番４号田町第１６藤島ビル２階,1080014.0,,2020-01-31T00:00:00+09:00,2019
4010401145447,ＳｉｎｇｕｌａＣｈａｉｎ株式会社,東京都品川区北品川５丁目５−１５,1410001.0,,2021-01-21T00:00:00+09:00,2019
4010401145975,株式会社ＮＳＦエンゲージメント,東京都品川区北品川６丁目７番２９号,1410001.0,,2020-01-14T00:00:00+09:00,2019
4010401149126,株式会社吉和の森,東京都港区浜松町２丁目２番地１５号浜松町ダイヤビル２Ｆ,1050013.0,,2019-11-19T00:00:00+09:00,2019
4010401149175,Ｈａｓｈ　ＤａｓＨ　Ｈｏｌｄｉｎｇｓ株式会社,東京都千代田区九段北１丁目１３番５号,1020073.0,,2021-03-17T00:00:00+09:00,2019
4010401150884,東芝データ株式会社,東京都港区芝浦１丁目１番１号,1050023.0,,2020-02-10T00:00:00+09:00,2020
4010401151379,ＥＤｉＸ株式会社,東京都港区虎ノ門１丁目１７番１号虎ノ門ヒルズビジネスタワー１５階,1050001.0,,2022-07-22T00:00:00+09:00,2020
4010401151585,セブンシックス株式会社,東京都港区六本木６丁目１０番１号六本木ヒルズ森タワー１７階,1060032.0,,2022-02-07T00:00:00+09:00,2020
4010401152682,株式会社タケエイ林業,東京都港区芝公園２丁目４番１号Ａ−１０階,1050011.0,,2020-05-13T00:00:00+09:00,2020
4010401154175,株式会社ｍｅｄｒｅｐ,東京都港区六本木４丁目２番４５号高會堂ビル２階,1060032.0,,2020-07-22T00:00:00+09:00,2020
4010401154670,株式会社キューブ・イン,東京都港区赤坂２丁目１６番６号,1070052.0,,2020-08-18T00:00:00+09:00,2020
4010401156997,株式会社アンダーパレス,東京都港区赤坂２丁目１６−６,1070052.0,,2020-12-11T00:00:00+09:00,2020
4010401158432,株式会社ｆｉｒｓｔｐｌａｃｅ,東京都港区浜松町２丁目２番１５号,1050013.0,,2021-03-01T00:00:00+09:00,2021
4010401162954,ジャパンメディアシステム株式会社,東京都千代田区外神田２丁目１４番１０号,1010021.0,,2022-09-05T00:00:00+09:00,2021
4010401163036,株式会社Ｆｉｘｓｔａｒｓ　Ａｍｐｌｉｆｙ,東京都港区芝浦３丁目１番１号,1080023.0,,2021-10-08T00:00:00+09:00,2021
4010401164868,株式会社ｔｒａｅｖｏ,東京都港区六本木３丁目２番１号,1060032.0,,2022-01-12T00:00:00+09:00,2022
4010401164967,Ｈｏｐｅｊｅｔｓ　Ｃｏｎｓｕｌｔｉｎｇ　Ｊａｐａｎ株式会社,東京都港区三田１丁目３番４０号７０６号室,1080073.0,,2023-03-28T00:00:00+09:00,2022
4010401165783,ｇｆ．Ｚ株式会社,東京都港区高輪３丁目１２番８号,1080074.0,,2022-02-28T00:00:00+09:00,2022
4010401165908,株式会社ｔｓｕｍｅｐｌｕｓ,東京都港区北青山２丁目７番２８号ＮＡビル２階,1070061.0,,2022-03-04T00:00:00+09:00,2022
4010401167061,ＳＫＹ　ＡＲＴ　ＤＥＦＥＮＳＥ　ＪＡＰＡＮ株式会社,東京都港区高輪４丁目１４番１−７０９号,1080074.0,,2022-04-27T00:00:00+09:00,2022
4010401167078,株式会社ウェブライフ,東京都港区南青山２丁目２２番１７号川上ビル６Ｆ,1070062.0,,2022-06-01T00:00:00+09:00,2022
4010401167235,将来宇宙輸送システム株式会社,東京都中央区日本橋１丁目４番１号,1030027.0,,2023-04-13T00:00:00+09:00,2022
4010401169355,ネオフロント株式会社,東京都港区南青山２丁目２番１５号ウィン青山９４２,1070062.0,,2022-09-06T00:00:00+09:00,2022
4010401173687,株式会社ＨＥＭＩＬＬＩＯＮＳ,東京都港区海岸１丁目７番１号,1050022.0,,2023-04-24T00:00:00+09:00,2023
4010401174578,株式会社Ｓｗａｌｌｏｗ　Ｄｅｓｉｇｎ　Ｓｔｕｄｉｏ,東京都港区南青山３丁目１番３６号青山丸竹ビル６Ｆ,1070062.0,,2023-05-25T00:00:00+09:00,2023
4010403020961,合同会社こつこつ,東京都港区芝５丁目３６番４号札ノ辻スクエア９階,1080014.0,,2023-03-27T00:00:00+09:00,2019
4010405017832,一般社団法人全国企業主導型保育事業連合会,東京都港区赤坂３丁目１０番１２号,1070052.0,,2019-07-11T00:00:00+09:00,2019
4010405018715,一般社団法人ＳＰＡＣＥ　ＦＯＯＤＳＰＨＥＲＥ,東京都墨田区横川１丁目１６番３号,1300003.0,,2020-08-28T00:00:00+09:00,2020
4010405020885,一般社団法人高輪ゲートウェイエリアマネジメント,東京都港区高輪２丁目２１番４２号,1080074.0,,2022-04-05T00:00:00+09:00,2022
4010501044227,クォンタムヘルスケア株式会社,東京都台東区上野１丁目１番１０号,1100005.0,,2019-06-10T00:00:00+09:00,2019
4010501044623,株式会社Ａｒｍｏｒｉｓ,東京都台東区台東１丁目５番１号,1100016.0,,2019-09-19T00:00:00+09:00,2019
4010501044796,マイクロ・トーク・システムズ株式会社,東京都千代田区神田岩本町１番地２,1010033.0,,2021-12-28T00:00:00+09:00,2019
4010501045290,サンセット株式会社,東京都台東区今戸２丁目１６番１１号,1110024.0,,2021-03-10T00:00:00+09:00,2020
4010501045811,株式会社マンカインドゲームズ,東京都千代田区神田三崎町３丁目４番４号,1010061.0,,2023-05-25T00:00:00+09:00,2020
4010501048384,ＦＰＶドローン株式会社,東京都千代田区外神田６丁目３−８ＡＣＮ秋葉原ビル７Ｆ,1010021.0,,2023-01-26T00:00:00+09:00,2022
4010503005499,Ｃｒｅｓｃｅｎｄｏ　Ｐｌｕｓ合同会社,東京都台東区上野３丁目６番３号,1100005.0,,2019-01-25T00:00:00+09:00,2019
4010603008823,合同会社Ｈｅｒｍａｎｏｓ,東京都港区赤坂９丁目１番７号,1070052.0,,2021-12-27T00:00:00+09:00,2021
4010701037088,株式会社スプレイジ,東京都千代田区麹町３丁目１２番地１４,1020083.0,,2022-03-09T00:00:00+09:00,2019
4010701037724,株式会社タカテック,東京都品川区東大井２丁目１番５号,1400011.0,,2020-05-26T00:00:00+09:00,2019
4010701039092,バーチャル株式会社,東京都品川区東大井５丁目４番５−３０２号,1400011.0,,2020-04-08T00:00:00+09:00,2020
4010701039943,ｓｏｙｎｅ株式会社,東京都品川区大崎３丁目６番２１号ニュー大崎マンション３１１号室,1410032.0,,2020-10-15T00:00:00+09:00,2020
4010701040819,株式会社ｉｉｓｈｉｎａ,東京都品川区北品川５丁目５番１５号,1410001.0,,2021-04-20T00:00:00+09:00,2021
4010701042674,フォーアイディールジャパン株式会社,東京都品川区小山台１丁目６番８号,1420061.0,,2022-05-20T00:00:00+09:00,2022
4010701044431,株式会社ウィーモット,東京都品川区北品川５丁目８−２７北品川レジデンス３０１,1410001.0,,2023-06-20T00:00:00+09:00,2023
4010801033623,株式会社イプリザ,東京都大田区蒲田２丁目１２−２−２０１号,1440052.0,,2023-01-26T00:00:00+09:00,2023
4010801033722,株式会社トークアトラス,東京都大田区下丸子３丁目８番８号ビークルコート４０４号,1460092.0,,2023-02-27T00:00:00+09:00,2023
4010803004341,合同会社ｎｏｄｅ,東京都大田区池上４丁目１８−３,1460082.0,,2022-11-08T00:00:00+09:00,2022
4010901045700,株式会社グース,東京都目黒区洗足２丁目２６−１５−５０９,1520012.0,,2022-05-09T00:00:00+09:00,2020
4010901047556,株式会社エーアイティー,東京都世田谷区経堂１丁目１１番８号,1560052.0,,2020-12-04T00:00:00+09:00,2020
4011001128890,Ｐｅｓｔａｌｏｚｚｉ　Ｔｅｃｈｎｏｌｏｇｙ株式会社,東京都新宿区西早稲田１丁目２２番３号,1690051.0,,2019-09-26T00:00:00+09:00,2019
4011001130558,株式会社ｃｏｎ‐ｔａｋｔ,東京都目黒区中目黒３丁目６番２号中目黒Ｆ・Ｓビル５Ｆ,1530061.0,,2023-02-27T00:00:00+09:00,2019
4011001138931,株式会社プロゴス,東京都渋谷区神宮前６丁目２７番８号,1500001.0,,2022-03-08T00:00:00+09:00,2021
4011001141621,株式会社ポピンズファミリーケア,東京都渋谷区広尾５丁目６番６号,1500012.0,,2021-07-12T00:00:00+09:00,2021
4011001143956,ホリデートラベル株式会社,東京都中央区日本橋人形町２丁目１５番１６号,1030013.0,,2022-04-28T00:00:00+09:00,2021
4011001146174,ＴＭＢパートナーズ株式会社,東京都新宿区新宿４丁目１番６号ＪＲ新宿ミライナタワー１８Ｆ,1600022.0,,2023-02-10T00:00:00+09:00,2022
4011001148344,株式会社スタッフ,東京都目黒区八雲１丁目３番９号コーポ大樹２階,1520023.0,,2022-06-27T00:00:00+09:00,2022
4011001153419,株式会社幕明,東京都渋谷区千駄ヶ谷５丁目１６−１０,1510051.0,,2023-03-29T00:00:00+09:00,2023
4011003009560,株式会社アクセラリージェンシー,東京都渋谷区恵比寿２丁目２８番６号秀ビル,1500013.0,,2019-05-13T00:00:00+09:00,2019
4011003012473,合同会社１１３プロダクション,東京都目黒区目黒本町４丁目２２−１４,1520002.0,,2021-03-24T00:00:00+09:00,2021
4011003016854,合同会社コープラス,東京都渋谷区道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ−Ｃ,1500043.0,,2023-05-22T00:00:00+09:00,2023
4011003016961,合同会社Ｆ．ワークス,東京都渋谷区桜丘町２３番１７号シティコート桜丘４０８,1500031.0,,2023-06-13T00:00:00+09:00,2023
4011005008619,一般社団法人地域人財基盤,東京都渋谷区千駄ヶ谷５丁目２７番５号,1510051.0,,2022-04-12T00:00:00+09:00,2020
4011005008890,一般社団法人ＪＡＰＡＮ　ＡＣＴＩＯＮ　ＧＵＩＬＤ,東京都渋谷区笹塚２丁目１８番３号ＶＯＲＴ笹塚６Ｆ,1510073.0,,2021-02-01T00:00:00+09:00,2021
4011101088003,株式会社Ｓｅｎｊｉｎ　Ｈｏｌｄｉｎｇｓ,東京都千代田区富士見２丁目６番９号雄山閣ビル,1020071.0,,2020-11-13T00:00:00+09:00,2019
4011101090223,株式会社Ｕｒｔｈ,東京都新宿区西早稲田１丁目２２番３号,1690051.0,,2020-01-28T00:00:00+09:00,2020
4011101092533,株式会社メディカルリクルーティング,東京都新宿区新宿２丁目１番２号白鳥ビル４階,1600022.0,,2020-09-16T00:00:00+09:00,2020
4011101093192,エミウム株式会社,東京都新宿区新宿１丁目３６番２号,1600022.0,,2020-11-17T00:00:00+09:00,2020
4011101094661,株式会社フォーズン,東京都新宿区西新宿１丁目５番１２号ニューセントラルビル９階,1600023.0,,2021-04-07T00:00:00+09:00,2021
4011103009601,Ｍ−ｗｉｎｇ合同会社,東京都新宿区西新宿３丁目３番１３号西新宿水間ビル２Ｆ,1600023.0,,2023-05-12T00:00:00+09:00,2020
4011103011268,ＡｓｔｒａＳｅｎｓ合同会社,東京都新宿区西新宿３丁目３番１３号西新宿水間ビル６階,1600023.0,,2021-12-14T00:00:00+09:00,2021
4011103012233,合同会社ＮＡＮＴＫＡ,東京都新宿区西新宿３丁目３番１３号西新宿水間ビル２Ｆ,1600023.0,,2022-10-05T00:00:00+09:00,2022
4011103012522,合同会社Ｂｅｌｌ　Ｔｈｅ　Ｃａｔ,東京都新宿区西新宿３丁目３番１３号西新宿水間ビル２Ｆ,1600023.0,,2022-12-22T00:00:00+09:00,2022
4011105008691,マルゼングループ東日本協同組合,東京都千代田区九段北２丁目３番９号,1020073.0,,2021-05-14T00:00:00+09:00,2019
4011105008824,一般社団法人メディカルライス協会,東京都新宿区大京町２５−３−１００４,1600015.0,,2019-05-27T00:00:00+09:00,2019
4011105010573,一般社団法人スーパーコンピューティング・ジャパン,東京都新宿区西新宿３丁目３番１３号西新宿水間ビル６階,1600023.0,,2023-03-03T00:00:00+09:00,2023
4011301025714,株式会社ファイブワン,東京都杉並区井草４丁目１番７号紅梅マンション１０Ｂ,1670021.0,,2020-02-19T00:00:00+09:00,2020
4011301028089,株式会社ＭＩＲＡＩＡＳ,東京都杉並区西荻北２丁目１１番７号浅野ビル２階,1670042.0,,2022-09-09T00:00:00+09:00,2022
4011401021761,日本公共コンサルティング株式会社,東京都板橋区板橋１丁目３１番８号國府ビル２０１,1730004.0,,2019-04-19T00:00:00+09:00,2019
4011405002147,一般社団法人ダンボール集客,東京都板橋区清水町４３番７号島崎ビル１階,1740053.0,,2022-06-28T00:00:00+09:00,2021
4011501027122,株式会社ドリライズ,東京都北区赤羽１丁目５９−８ヒノデビル４Ｆ,1150045.0,,2021-07-12T00:00:00+09:00,2021
4011601024259,バリー・アレン株式会社,東京都練馬区関町東１丁目４番３号オンブラージュ２０１,1770052.0,,2023-04-13T00:00:00+09:00,2020
4011701023549,株式会社ママン東京,東京都江戸川区北小岩２丁目１３番９号,1330051.0,,2020-06-10T00:00:00+09:00,2020
4011703003292,ｎｉｈｏ’ｏｈｅ合同会社,東京都江戸川区西瑞江５丁目３番地６アーデルレジデンス一之江４０５,1340015.0,,2022-11-04T00:00:00+09:00,2022
4011801040196,ほけんリンク株式会社,東京都足立区島根３丁目７番７号斎藤ビル３階,1210815.0,,2022-05-30T00:00:00+09:00,2022
4011801041277,Ｒｅストア株式会社,東京都足立区西新井本町４丁目２５番１５号,1230845.0,,2022-09-13T00:00:00+09:00,2022
4011805003091,司法書士法人ミライ,東京都葛飾区東金町１丁目２２番６号金町セントラルビル３階,1250041.0,,2021-08-05T00:00:00+09:00,2021
4012401035495,株式会社ニュートリノ東京,東京都調布市布田１丁目４４番地３,1820024.0,,2019-07-08T00:00:00+09:00,2019
4012401038374,株式会社ロマンシングイノベーション,東京都狛江市東野川２丁目３番９号,2010002.0,,2021-10-07T00:00:00+09:00,2021
4012401039050,株式会社エイディーエス,東京都三鷹市下連雀１丁目２９番８号,1810013.0,,2022-04-05T00:00:00+09:00,2022
4012403003822,ブエナ・フェ合同会社,東京都調布市若葉町２丁目１１番地１−６１９号,1820003.0,,2019-04-02T00:00:00+09:00,2019
4012403005075,合同会社Ｄ１３−ＣＲＥＡＴＩＶＥ,東京都府中市紅葉丘２丁目１０番１号,1830004.0,,2022-04-01T00:00:00+09:00,2021
4012703001781,シマテック合同会社,東京都東村山市恩多町５丁目３７番地２９,1890011.0,,2019-04-22T00:00:00+09:00,2019
4012703001996,合同会社コールドテック,東京都小平市たかの台６番５号,1870024.0,,2020-07-08T00:00:00+09:00,2020
4012801020345,アクロスオーディオ株式会社,東京都立川市錦町６丁目２３番１０号Ａ４０９号,1900022.0,,2020-09-03T00:00:00+09:00,2020
4012801020857,株式会社エスティーエス,東京都武蔵村山市学園３丁目６０番地１１,2080011.0,,2021-05-28T00:00:00+09:00,2021
4013301043836,ｒａｉｎｂｏｗｈｏｌｉｃ株式会社,東京都豊島区西巣鴨１丁目２９番８号,1700001.0,,2019-05-15T00:00:00+09:00,2019
4013301044132,ＮＵＷＯＲＫＳ株式会社,東京都豊島区南池袋１丁目１６番１５号ダイヤゲート池袋５階,1710022.0,,2019-07-18T00:00:00+09:00,2019
4013301044735,Ｘ‐Ｇａｔｅ株式会社,東京都新宿区西新宿６丁目２６番１１号,1600023.0,,2023-04-17T00:00:00+09:00,2019
4013301046731,株式会社ハナケンヒューマンブレイド,東京都豊島区南池袋１丁目１７番３号,1710022.0,,2020-12-25T00:00:00+09:00,2020
4020001132308,ｉｎｃｌｏ株式会社,東京都千代田区神田岩本町１番地岩本町ビル８階８８号室,1010033.0,,2022-01-27T00:00:00+09:00,2019
4021001066990,株式会社タケエイでんき,東京都港区芝公園２丁目４番１号Ａ−１０階,1050011.0,,2022-09-21T00:00:00+09:00,2019
4030001134914,グローエンス株式会社,東京都新宿区高田馬場１丁目２８−７,1690075.0,,2023-05-11T00:00:00+09:00,2020
4290801025898,株式会社ＧＥＮＫＩＬＡＢＯ,東京都足立区千住橋戸町６０番地木村ビル２Ｆ,1200038.0,,2023-05-16T00:00:00+09:00,2019
4360001030873,株式会社Ｓｍａｒｔ　Ｓｅｃｕｒｉｔｙ,東京都台東区東上野２丁目１８番９号ファーストビル３Ｆ,1100015.0,,2023-02-06T00:00:00+09:00,2022
5010001198043,株式会社ＡＹＵＲＩ　Ｏｆｆｉｃｅ,東京都中央区銀座７丁目１３番６号サガミビル２階,1040061.0,,2019-01-31T00:00:00+09:00,2019
5010001198547,株式会社ジェイフォート,東京都文京区水道１丁目２番１０−７１８号,1120005.0,,2019-02-21T00:00:00+09:00,2019
5010001199041,パス株式会社,東京都中央区銀座６丁目１４−８銀座石井ビル４階,1040061.0,,2020-11-10T00:00:00+09:00,2019
5010001200758,株式会社ブレインスリープ,東京都千代田区丸の内２丁目７番２号,1000005.0,,2019-05-20T00:00:00+09:00,2019
5010001200865,株式会社Ｃｏｍｆｏｒｔ,東京都千代田区神田駿河台２丁目１−１９アルベルゴ５２０号,1010062.0,,2022-02-01T00:00:00+09:00,2019
5010001204346,株式会社ジェイアイプラス,東京都中央区新富１丁目３番９号,1040041.0,,2019-10-10T00:00:00+09:00,2019
5010001210666,ホワイトヘルスケア株式会社,東京都中央区日本橋大伝馬町１７番５号グランド日本橋小伝馬町２Ｆ,1030011.0,,2021-03-10T00:00:00+09:00,2020
5010001213859,株式会社ミナピイ,東京都中央区日本橋堀留町１丁目５番７号ユービル７階,1030012.0,,2020-11-20T00:00:00+09:00,2020
5010001215491,株式会社ＧｅｎｔｌｅＳｕｐｐｏｒｔ,東京都文京区湯島３丁目２８番２−２０８号,1130034.0,,2021-02-02T00:00:00+09:00,2021
5010001215566,株式会社ウェルソックファシリティーズ,東京都千代田区丸の内３丁目４番２号新日石ビル５階,1000005.0,,2021-02-09T00:00:00+09:00,2021
5010001219377,トランス・パシフィック・グループ株式会社,東京都千代田区九段南１丁目６番５号,1020074.0,,2022-10-21T00:00:00+09:00,2021
5010001219988,エナジーウィズ株式会社,東京都千代田区神田練塀町３番地,1010022.0,閉鎖,2022-11-02T00:00:00+09:00,2021
5010001222430,ジャパン・マルチハンターズ株式会社,東京都千代田区神田松永町７,1010023.0,,2021-11-12T00:00:00+09:00,2021
5010001223230,ＮＸキャッシュ・ロジスティクス株式会社,東京都千代田区神田和泉町２番地,1010024.0,,2021-12-16T00:00:00+09:00,2021
5010001225409,ｉＴＭＳ株式会社,東京都中央区日本橋本町３丁目８番５号,1030023.0,,2022-03-23T00:00:00+09:00,2022
5010001225714,株式会社東京チャンネル９,東京都千代田区麹町１丁目１２番地,1020083.0,,2022-04-07T00:00:00+09:00,2022
5010001225838,株式会社ＧＥＯＴＲＡ,東京都千代田区大手町１丁目２番１号,1000004.0,,2022-04-12T00:00:00+09:00,2022
5010001230722,株式会社２ＤＣ,東京都中央区銀座１丁目１２番４号Ｎ＆ＥＢＬＤ．６Ｆ,1040061.0,,2022-11-09T00:00:00+09:00,2022
5010001235606,株式会社ドローンオペレーション,東京都千代田区富士見１丁目３番１１号富士見デュープレックスＢ’ｓ４Ｆ,1020071.0,,2023-05-29T00:00:00+09:00,2023
5010003031276,Ｗａｐｐｅｎ合同会社,東京都文京区本郷６丁目２４−９−６０１,1130033.0,,2019-12-19T00:00:00+09:00,2019
5010003033198,合同会社ＭＩＬＩＴＩＶＥ,東京都文京区湯島３丁目１３番２号,1130034.0,,2020-10-07T00:00:00+09:00,2020
5010003034766,合同会社ｅｆｕ,東京都中央区銀座１丁目２２番１１号銀座大竹ビジデンス２階,1040061.0,,2021-04-30T00:00:00+09:00,2021
5010003037637,合同会社アイオライト・コンサルタンツ,東京都中央区新富１丁目１１番１０−６０７号,1040041.0,,2022-05-25T00:00:00+09:00,2022
5010005030243,一般社団法人臨床医学推進機構,東京都文京区白山３丁目１番２号,1120001.0,,2019-06-04T00:00:00+09:00,2019
5010005030391,一般社団法人サステナブル経営推進機構,東京都千代田区内神田１丁目１４番８号ＫＡＮＤＡＳＱＵＡＲＥＧＡＴＥ,1010047.0,,2023-01-16T00:00:00+09:00,2019
5010005031381,ＥＹ行政書士法人,東京都千代田区有楽町１丁目１番２号,1000006.0,,2020-02-04T00:00:00+09:00,2020
